date,scope,category,activity,quantity,unit,emission_factor
2025-04-29,Scope 2,Purchased Electricity,State Grid,422.5155964561437,kWh,0.716
2025-04-29,Scope 2,Purchased Electricity,Rooftop Solar,188.16476901988767,kWh,0.0
2025-04-30,Scope 2,Purchased Electricity,State Grid,401.0894659587045,kWh,0.716
2025-04-30,Scope 2,Purchased Electricity,Rooftop Solar,201.95001068884383,kWh,0.0
2025-05-01,Scope 2,Purchased Electricity,State Grid,326.873226579574,kWh,0.716
2025-05-01,Scope 2,Purchased Electricity,Rooftop Solar,210.78541442519776,kWh,0.0
2025-05-02,Scope 2,Purchased Electricity,State Grid,389.4159882688802,kWh,0.716
2025-05-02,Scope 2,Purchased Electricity,Rooftop Solar,193.7930788919253,kWh,0.0
2025-05-02,Scope 1,Stationary Combustion,DG Set (Diesel),15.280094637884863,Liter,2.68
2025-05-02,Scope 3,Waste Generated,Mixed Municipal Waste,78.91889258147135,kg,0.45
2025-05-02,Scope 3,Waste Generated,Scrap Metal & Cardboard,57.66753308818246,kg,0.02
2025-05-03,Scope 2,Purchased Electricity,State Grid,368.2694567355371,kWh,0.716
2025-05-03,Scope 2,Purchased Electricity,Rooftop Solar,190.04077757378127,kWh,0.0
2025-05-03,Scope 1,Mobile Combustion,Delivery Truck (Diesel),37.366419724678686,Liter,2.68
2025-05-03,Scope 1,Mobile Combustion,Company Cars (Petrol),29.75625499969661,Liter,2.31
2025-05-04,Scope 2,Purchased Electricity,State Grid,378.39827854613765,kWh,0.716
2025-05-04,Scope 2,Purchased Electricity,Rooftop Solar,208.0172480716398,kWh,0.0
2025-05-05,Scope 2,Purchased Electricity,State Grid,391.43522438302887,kWh,0.716
2025-05-05,Scope 2,Purchased Electricity,Rooftop Solar,201.3127463100051,kWh,0.0
2025-05-06,Scope 2,Purchased Electricity,State Grid,423.48511747781697,kWh,0.716
2025-05-06,Scope 2,Purchased Electricity,Rooftop Solar,200.22899587330264,kWh,0.0
2025-05-07,Scope 2,Purchased Electricity,State Grid,410.5906221519665,kWh,0.716
2025-05-07,Scope 2,Purchased Electricity,Rooftop Solar,221.07698288648683,kWh,0.0
2025-05-08,Scope 2,Purchased Electricity,State Grid,411.7024228212142,kWh,0.716
2025-05-08,Scope 2,Purchased Electricity,Rooftop Solar,197.76541843648582,kWh,0.0
2025-05-08,Scope 1,Stationary Combustion,DG Set (Diesel),23.706195303338443,Liter,2.68
2025-05-09,Scope 2,Purchased Electricity,State Grid,391.4991428770503,kWh,0.716
2025-05-09,Scope 2,Purchased Electricity,Rooftop Solar,184.4054690544474,kWh,0.0
2025-05-09,Scope 3,Waste Generated,Mixed Municipal Waste,83.01727152424509,kg,0.45
2025-05-09,Scope 3,Waste Generated,Scrap Metal & Cardboard,58.867856744788995,kg,0.02
2025-05-10,Scope 2,Purchased Electricity,State Grid,432.99319851661767,kWh,0.716
2025-05-10,Scope 2,Purchased Electricity,Rooftop Solar,198.09582096114676,kWh,0.0
2025-05-10,Scope 1,Mobile Combustion,Delivery Truck (Diesel),44.7895919979447,Liter,2.68
2025-05-10,Scope 1,Mobile Combustion,Company Cars (Petrol),28.981641333042493,Liter,2.31
2025-05-11,Scope 2,Purchased Electricity,State Grid,440.3960454401438,kWh,0.716
2025-05-11,Scope 2,Purchased Electricity,Rooftop Solar,202.2888501573561,kWh,0.0
2025-05-12,Scope 2,Purchased Electricity,State Grid,337.4265937335057,kWh,0.716
2025-05-12,Scope 2,Purchased Electricity,Rooftop Solar,205.75382708330844,kWh,0.0
2025-05-12,Scope 1,Stationary Combustion,DG Set (Diesel),29.408963879918677,Liter,2.68
2025-05-13,Scope 2,Purchased Electricity,State Grid,399.7979162317566,kWh,0.716
2025-05-13,Scope 2,Purchased Electricity,Rooftop Solar,189.57559696054415,kWh,0.0
2025-05-14,Scope 2,Purchased Electricity,State Grid,406.77725064338233,kWh,0.716
2025-05-14,Scope 2,Purchased Electricity,Rooftop Solar,200.42411630973618,kWh,0.0
2025-05-15,Scope 2,Purchased Electricity,State Grid,372.97921652173056,kWh,0.716
2025-05-15,Scope 2,Purchased Electricity,Rooftop Solar,202.18716199850076,kWh,0.0
2025-05-15,Scope 1,Stationary Combustion,DG Set (Diesel),10.826586997448562,Liter,2.68
2025-05-16,Scope 2,Purchased Electricity,State Grid,422.45920496832167,kWh,0.716
2025-05-16,Scope 2,Purchased Electricity,Rooftop Solar,171.06280714448593,kWh,0.0
2025-05-16,Scope 3,Waste Generated,Mixed Municipal Waste,74.6892669281973,kg,0.45
2025-05-16,Scope 3,Waste Generated,Scrap Metal & Cardboard,61.51325493126155,kg,0.02
2025-05-17,Scope 2,Purchased Electricity,State Grid,324.8885535411489,kWh,0.716
2025-05-17,Scope 2,Purchased Electricity,Rooftop Solar,210.6589427684638,kWh,0.0
2025-05-17,Scope 1,Stationary Combustion,DG Set (Diesel),10.358822520757847,Liter,2.68
2025-05-17,Scope 1,Mobile Combustion,Delivery Truck (Diesel),34.69283531456162,Liter,2.68
2025-05-17,Scope 1,Mobile Combustion,Company Cars (Petrol),24.83901306807111,Liter,2.31
2025-05-18,Scope 2,Purchased Electricity,State Grid,438.9607038896743,kWh,0.716
2025-05-18,Scope 2,Purchased Electricity,Rooftop Solar,223.99179442608065,kWh,0.0
2025-05-19,Scope 2,Purchased Electricity,State Grid,380.4591033583264,kWh,0.716
2025-05-19,Scope 2,Purchased Electricity,Rooftop Solar,202.24211772654112,kWh,0.0
2025-05-20,Scope 2,Purchased Electricity,State Grid,416.91754606405414,kWh,0.716
2025-05-20,Scope 2,Purchased Electricity,Rooftop Solar,195.93329025305624,kWh,0.0
2025-05-21,Scope 2,Purchased Electricity,State Grid,406.75631727763067,kWh,0.716
2025-05-21,Scope 2,Purchased Electricity,Rooftop Solar,198.8678859731744,kWh,0.0
2025-05-22,Scope 2,Purchased Electricity,State Grid,432.1492150053172,kWh,0.716
2025-05-22,Scope 2,Purchased Electricity,Rooftop Solar,195.89365959156868,kWh,0.0
2025-05-23,Scope 2,Purchased Electricity,State Grid,435.8403633267617,kWh,0.716
2025-05-23,Scope 2,Purchased Electricity,Rooftop Solar,206.6565043710959,kWh,0.0
2025-05-23,Scope 3,Waste Generated,Mixed Municipal Waste,72.46982275334341,kg,0.45
2025-05-23,Scope 3,Waste Generated,Scrap Metal & Cardboard,57.30218384426617,kg,0.02
2025-05-24,Scope 2,Purchased Electricity,State Grid,422.1928322374306,kWh,0.716
2025-05-24,Scope 2,Purchased Electricity,Rooftop Solar,189.94464139907723,kWh,0.0
2025-05-24,Scope 1,Mobile Combustion,Delivery Truck (Diesel),44.03773784824139,Liter,2.68
2025-05-24,Scope 1,Mobile Combustion,Company Cars (Petrol),24.025200601763864,Liter,2.31
2025-05-25,Scope 2,Purchased Electricity,State Grid,378.4222094559623,kWh,0.716
2025-05-25,Scope 2,Purchased Electricity,Rooftop Solar,178.77445549557285,kWh,0.0
2025-05-26,Scope 2,Purchased Electricity,State Grid,408.6885512682237,kWh,0.716
2025-05-26,Scope 2,Purchased Electricity,Rooftop Solar,193.11559939964863,kWh,0.0
2025-05-27,Scope 2,Purchased Electricity,State Grid,420.8733899657194,kWh,0.716
2025-05-27,Scope 2,Purchased Electricity,Rooftop Solar,184.6479107095537,kWh,0.0
2025-05-28,Scope 2,Purchased Electricity,State Grid,383.4471549987961,kWh,0.716
2025-05-28,Scope 2,Purchased Electricity,Rooftop Solar,208.07656400321687,kWh,0.0
2025-05-29,Scope 2,Purchased Electricity,State Grid,417.744919187655,kWh,0.716
2025-05-29,Scope 2,Purchased Electricity,Rooftop Solar,203.8888170934763,kWh,0.0
2025-05-30,Scope 2,Purchased Electricity,State Grid,431.56246062896594,kWh,0.716
2025-05-30,Scope 2,Purchased Electricity,Rooftop Solar,189.52107235493096,kWh,0.0
2025-05-30,Scope 3,Waste Generated,Mixed Municipal Waste,96.8072303076215,kg,0.45
2025-05-30,Scope 3,Waste Generated,Scrap Metal & Cardboard,61.036867701575076,kg,0.02
2025-05-31,Scope 2,Purchased Electricity,State Grid,418.3545796062624,kWh,0.716
2025-05-31,Scope 2,Purchased Electricity,Rooftop Solar,199.81354765388826,kWh,0.0
2025-05-31,Scope 1,Mobile Combustion,Delivery Truck (Diesel),42.20857302112942,Liter,2.68
2025-05-31,Scope 1,Mobile Combustion,Company Cars (Petrol),25.566992632598602,Liter,2.31
2025-06-01,Scope 2,Purchased Electricity,State Grid,328.28249577042783,kWh,0.716
2025-06-01,Scope 2,Purchased Electricity,Rooftop Solar,213.4454131147208,kWh,0.0
2025-06-02,Scope 2,Purchased Electricity,State Grid,411.3116147639264,kWh,0.716
2025-06-02,Scope 2,Purchased Electricity,Rooftop Solar,210.4778130160589,kWh,0.0
2025-06-03,Scope 2,Purchased Electricity,State Grid,338.9101548905421,kWh,0.716
2025-06-03,Scope 2,Purchased Electricity,Rooftop Solar,213.86567269878455,kWh,0.0
2025-06-04,Scope 2,Purchased Electricity,State Grid,365.54339429398215,kWh,0.716
2025-06-04,Scope 2,Purchased Electricity,Rooftop Solar,224.27209931866685,kWh,0.0
2025-06-05,Scope 2,Purchased Electricity,State Grid,511.09851354515854,kWh,0.716
2025-06-05,Scope 2,Purchased Electricity,Rooftop Solar,192.9376766660456,kWh,0.0
2025-06-06,Scope 2,Purchased Electricity,State Grid,363.0250950152484,kWh,0.716
2025-06-06,Scope 2,Purchased Electricity,Rooftop Solar,223.27432501997026,kWh,0.0
2025-06-06,Scope 3,Waste Generated,Mixed Municipal Waste,105.24940787822425,kg,0.45
2025-06-06,Scope 3,Waste Generated,Scrap Metal & Cardboard,68.68883896278794,kg,0.02
2025-06-07,Scope 2,Purchased Electricity,State Grid,396.0092898342149,kWh,0.716
2025-06-07,Scope 2,Purchased Electricity,Rooftop Solar,195.86318467990995,kWh,0.0
2025-06-07,Scope 1,Mobile Combustion,Delivery Truck (Diesel),46.472468372643874,Liter,2.68
2025-06-07,Scope 1,Mobile Combustion,Company Cars (Petrol),30.74344832126318,Liter,2.31
2025-06-08,Scope 2,Purchased Electricity,State Grid,426.7228517110257,kWh,0.716
2025-06-08,Scope 2,Purchased Electricity,Rooftop Solar,204.13100925865393,kWh,0.0
2025-06-09,Scope 2,Purchased Electricity,State Grid,367.54648334114694,kWh,0.716
2025-06-09,Scope 2,Purchased Electricity,Rooftop Solar,198.7545554702861,kWh,0.0
2025-06-09,Scope 1,Stationary Combustion,DG Set (Diesel),12.894182170350419,Liter,2.68
2025-06-10,Scope 2,Purchased Electricity,State Grid,394.1060107964191,kWh,0.716
2025-06-10,Scope 2,Purchased Electricity,Rooftop Solar,205.90953173385256,kWh,0.0
2025-06-11,Scope 2,Purchased Electricity,State Grid,429.7222234125053,kWh,0.716
2025-06-11,Scope 2,Purchased Electricity,Rooftop Solar,204.4248835736466,kWh,0.0
2025-06-12,Scope 2,Purchased Electricity,State Grid,384.64278730335013,kWh,0.716
2025-06-12,Scope 2,Purchased Electricity,Rooftop Solar,189.72123771213,kWh,0.0
2025-06-13,Scope 2,Purchased Electricity,State Grid,411.9736404329167,kWh,0.716
2025-06-13,Scope 2,Purchased Electricity,Rooftop Solar,189.12632645735468,kWh,0.0
2025-06-13,Scope 3,Waste Generated,Mixed Municipal Waste,83.67293207084128,kg,0.45
2025-06-13,Scope 3,Waste Generated,Scrap Metal & Cardboard,69.17644008856362,kg,0.02
2025-06-14,Scope 2,Purchased Electricity,State Grid,433.18594406073925,kWh,0.716
2025-06-14,Scope 2,Purchased Electricity,Rooftop Solar,191.65563711807653,kWh,0.0
2025-06-14,Scope 1,Mobile Combustion,Delivery Truck (Diesel),41.45408785693612,Liter,2.68
2025-06-14,Scope 1,Mobile Combustion,Company Cars (Petrol),27.367799330847788,Liter,2.31
2025-06-15,Scope 2,Purchased Electricity,State Grid,430.1426452968858,kWh,0.716
2025-06-15,Scope 2,Purchased Electricity,Rooftop Solar,199.28847965773642,kWh,0.0
2025-06-16,Scope 2,Purchased Electricity,State Grid,407.7543386311148,kWh,0.716
2025-06-16,Scope 2,Purchased Electricity,Rooftop Solar,193.2408171394096,kWh,0.0
2025-06-17,Scope 2,Purchased Electricity,State Grid,315.72656332465635,kWh,0.716
2025-06-17,Scope 2,Purchased Electricity,Rooftop Solar,210.92403229618665,kWh,0.0
2025-06-18,Scope 2,Purchased Electricity,State Grid,371.4434006247253,kWh,0.716
2025-06-18,Scope 2,Purchased Electricity,Rooftop Solar,201.37313753941473,kWh,0.0
2025-06-18,Scope 1,Stationary Combustion,DG Set (Diesel),11.30211327917489,Liter,2.68
2025-06-19,Scope 2,Purchased Electricity,State Grid,432.1873598588883,kWh,0.716
2025-06-19,Scope 2,Purchased Electricity,Rooftop Solar,170.96332576661172,kWh,0.0
2025-06-20,Scope 2,Purchased Electricity,State Grid,402.26108201211275,kWh,0.716
2025-06-20,Scope 2,Purchased Electricity,Rooftop Solar,213.5883451876357,kWh,0.0
2025-06-20,Scope 3,Waste Generated,Mixed Municipal Waste,86.33370210954085,kg,0.45
2025-06-20,Scope 3,Waste Generated,Scrap Metal & Cardboard,62.07573967898319,kg,0.02
2025-06-21,Scope 2,Purchased Electricity,State Grid,441.80349476753855,kWh,0.716
2025-06-21,Scope 2,Purchased Electricity,Rooftop Solar,181.08278589917717,kWh,0.0
2025-06-21,Scope 1,Mobile Combustion,Delivery Truck (Diesel),45.90728248394674,Liter,2.68
2025-06-21,Scope 1,Mobile Combustion,Company Cars (Petrol),25.035888691839347,Liter,2.31
2025-06-22,Scope 2,Purchased Electricity,State Grid,419.68168394190434,kWh,0.716
2025-06-22,Scope 2,Purchased Electricity,Rooftop Solar,195.1191001220892,kWh,0.0
2025-06-23,Scope 2,Purchased Electricity,State Grid,397.5001527208327,kWh,0.716
2025-06-23,Scope 2,Purchased Electricity,Rooftop Solar,199.46662065169645,kWh,0.0
2025-06-24,Scope 2,Purchased Electricity,State Grid,343.30808679633355,kWh,0.716
2025-06-24,Scope 2,Purchased Electricity,Rooftop Solar,201.95171328720434,kWh,0.0
2025-06-25,Scope 2,Purchased Electricity,State Grid,346.8012708649579,kWh,0.716
2025-06-25,Scope 2,Purchased Electricity,Rooftop Solar,211.5885618731755,kWh,0.0
2025-06-26,Scope 2,Purchased Electricity,State Grid,448.26566447901746,kWh,0.716
2025-06-26,Scope 2,Purchased Electricity,Rooftop Solar,195.78979138705446,kWh,0.0
2025-06-27,Scope 2,Purchased Electricity,State Grid,370.1683759577289,kWh,0.716
2025-06-27,Scope 2,Purchased Electricity,Rooftop Solar,216.71540734157023,kWh,0.0
2025-06-27,Scope 3,Waste Generated,Mixed Municipal Waste,65.0295994952177,kg,0.45
2025-06-27,Scope 3,Waste Generated,Scrap Metal & Cardboard,57.300571096258814,kg,0.02
2025-06-28,Scope 2,Purchased Electricity,State Grid,411.05927350341744,kWh,0.716
2025-06-28,Scope 2,Purchased Electricity,Rooftop Solar,189.8531202973636,kWh,0.0
2025-06-28,Scope 1,Mobile Combustion,Delivery Truck (Diesel),44.3117358130072,Liter,2.68
2025-06-28,Scope 1,Mobile Combustion,Company Cars (Petrol),30.66087905464431,Liter,2.31
2025-06-29,Scope 2,Purchased Electricity,State Grid,457.4037630006212,kWh,0.716
2025-06-29,Scope 2,Purchased Electricity,Rooftop Solar,211.65717321255283,kWh,0.0
2025-06-30,Scope 2,Purchased Electricity,State Grid,426.1324437036233,kWh,0.716
2025-06-30,Scope 2,Purchased Electricity,Rooftop Solar,201.65163902626085,kWh,0.0
2025-07-01,Scope 2,Purchased Electricity,State Grid,340.3263086810597,kWh,0.716
2025-07-01,Scope 2,Purchased Electricity,Rooftop Solar,123.20971197312056,kWh,0.0
2025-07-02,Scope 2,Purchased Electricity,State Grid,305.4671300781153,kWh,0.716
2025-07-02,Scope 2,Purchased Electricity,Rooftop Solar,131.8342559472183,kWh,0.0
2025-07-03,Scope 2,Purchased Electricity,State Grid,344.01713685775394,kWh,0.716
2025-07-03,Scope 2,Purchased Electricity,Rooftop Solar,104.56127557955374,kWh,0.0
2025-07-04,Scope 2,Purchased Electricity,State Grid,289.37386400602145,kWh,0.716
2025-07-04,Scope 2,Purchased Electricity,Rooftop Solar,129.91750842831775,kWh,0.0
2025-07-04,Scope 3,Waste Generated,Mixed Municipal Waste,65.97100028985699,kg,0.45
2025-07-04,Scope 3,Waste Generated,Scrap Metal & Cardboard,70.60714972801993,kg,0.02
2025-07-05,Scope 2,Purchased Electricity,State Grid,311.6264374534812,kWh,0.716
2025-07-05,Scope 2,Purchased Electricity,Rooftop Solar,108.70866712360684,kWh,0.0
2025-07-05,Scope 1,Mobile Combustion,Delivery Truck (Diesel),40.16645412933311,Liter,2.68
2025-07-05,Scope 1,Mobile Combustion,Company Cars (Petrol),28.42555566438604,Liter,2.31
2025-07-06,Scope 2,Purchased Electricity,State Grid,310.71746965926985,kWh,0.716
2025-07-06,Scope 2,Purchased Electricity,Rooftop Solar,126.52780639150343,kWh,0.0
2025-07-07,Scope 2,Purchased Electricity,State Grid,302.1931317368901,kWh,0.716
2025-07-07,Scope 2,Purchased Electricity,Rooftop Solar,119.69531247444988,kWh,0.0
2025-07-08,Scope 2,Purchased Electricity,State Grid,348.9075949325512,kWh,0.716
2025-07-08,Scope 2,Purchased Electricity,Rooftop Solar,123.44988881857552,kWh,0.0
2025-07-09,Scope 2,Purchased Electricity,State Grid,352.6782013854374,kWh,0.716
2025-07-09,Scope 2,Purchased Electricity,Rooftop Solar,114.60536511781949,kWh,0.0
2025-07-10,Scope 2,Purchased Electricity,State Grid,289.7886627138533,kWh,0.716
2025-07-10,Scope 2,Purchased Electricity,Rooftop Solar,137.501977894395,kWh,0.0
2025-07-11,Scope 2,Purchased Electricity,State Grid,355.9453346802553,kWh,0.716
2025-07-11,Scope 2,Purchased Electricity,Rooftop Solar,116.70732408892201,kWh,0.0
2025-07-11,Scope 3,Waste Generated,Mixed Municipal Waste,71.12726251881277,kg,0.45
2025-07-11,Scope 3,Waste Generated,Scrap Metal & Cardboard,56.76522270452814,kg,0.02
2025-07-12,Scope 2,Purchased Electricity,State Grid,306.28320444138154,kWh,0.716
2025-07-12,Scope 2,Purchased Electricity,Rooftop Solar,131.4723566488047,kWh,0.0
2025-07-12,Scope 1,Mobile Combustion,Delivery Truck (Diesel),45.36547253014448,Liter,2.68
2025-07-12,Scope 1,Mobile Combustion,Company Cars (Petrol),25.286163014343817,Liter,2.31
2025-07-13,Scope 2,Purchased Electricity,State Grid,365.3253765870644,kWh,0.716
2025-07-13,Scope 2,Purchased Electricity,Rooftop Solar,114.88789827864959,kWh,0.0
2025-07-13,Scope 1,Stationary Combustion,DG Set (Diesel),11.833510252586459,Liter,2.68
2025-07-14,Scope 2,Purchased Electricity,State Grid,297.9105275298396,kWh,0.716
2025-07-14,Scope 2,Purchased Electricity,Rooftop Solar,124.86050757073843,kWh,0.0
2025-07-15,Scope 2,Purchased Electricity,State Grid,353.0302635453452,kWh,0.716
2025-07-15,Scope 2,Purchased Electricity,Rooftop Solar,119.63590737749264,kWh,0.0
2025-07-16,Scope 2,Purchased Electricity,State Grid,367.97495863460176,kWh,0.716
2025-07-16,Scope 2,Purchased Electricity,Rooftop Solar,107.03860243176041,kWh,0.0
2025-07-17,Scope 2,Purchased Electricity,State Grid,310.6908152344171,kWh,0.716
2025-07-17,Scope 2,Purchased Electricity,Rooftop Solar,120.4128776835137,kWh,0.0
2025-07-17,Scope 1,Stationary Combustion,DG Set (Diesel),12.542650463918596,Liter,2.68
2025-07-18,Scope 2,Purchased Electricity,State Grid,342.2528432063664,kWh,0.716
2025-07-18,Scope 2,Purchased Electricity,Rooftop Solar,117.34824554550411,kWh,0.0
2025-07-18,Scope 3,Waste Generated,Mixed Municipal Waste,78.22987095787938,kg,0.45
2025-07-18,Scope 3,Waste Generated,Scrap Metal & Cardboard,70.50397205492939,kg,0.02
2025-07-19,Scope 2,Purchased Electricity,State Grid,332.9802822379407,kWh,0.716
2025-07-19,Scope 2,Purchased Electricity,Rooftop Solar,140.24008647966235,kWh,0.0
2025-07-19,Scope 1,Stationary Combustion,DG Set (Diesel),13.717261849836568,Liter,2.68
2025-07-19,Scope 1,Mobile Combustion,Delivery Truck (Diesel),35.95909720464134,Liter,2.68
2025-07-19,Scope 1,Mobile Combustion,Company Cars (Petrol),20.96179133340506,Liter,2.31
2025-07-20,Scope 2,Purchased Electricity,State Grid,375.02943016090995,kWh,0.716
2025-07-20,Scope 2,Purchased Electricity,Rooftop Solar,118.7629588151874,kWh,0.0
2025-07-21,Scope 2,Purchased Electricity,State Grid,314.86598455932017,kWh,0.716
2025-07-21,Scope 2,Purchased Electricity,Rooftop Solar,131.1794028209322,kWh,0.0
2025-07-21,Scope 1,Stationary Combustion,DG Set (Diesel),15.846049415367629,Liter,2.68
2025-07-22,Scope 2,Purchased Electricity,State Grid,347.83895074460986,kWh,0.716
2025-07-22,Scope 2,Purchased Electricity,Rooftop Solar,121.9855879382865,kWh,0.0
2025-07-23,Scope 2,Purchased Electricity,State Grid,314.2567025244076,kWh,0.716
2025-07-23,Scope 2,Purchased Electricity,Rooftop Solar,129.5477812511351,kWh,0.0
2025-07-23,Scope 1,Stationary Combustion,DG Set (Diesel),8.68930648463449,Liter,2.68
2025-07-24,Scope 2,Purchased Electricity,State Grid,317.1270286980284,kWh,0.716
2025-07-24,Scope 2,Purchased Electricity,Rooftop Solar,110.63322840145136,kWh,0.0
2025-07-25,Scope 2,Purchased Electricity,State Grid,364.17570208542764,kWh,0.716
2025-07-25,Scope 2,Purchased Electricity,Rooftop Solar,118.71264124596547,kWh,0.0
2025-07-25,Scope 3,Waste Generated,Mixed Municipal Waste,79.6626241463006,kg,0.45
2025-07-25,Scope 3,Waste Generated,Scrap Metal & Cardboard,63.478620841104195,kg,0.02
2025-07-26,Scope 2,Purchased Electricity,State Grid,333.1486126103545,kWh,0.716
2025-07-26,Scope 2,Purchased Electricity,Rooftop Solar,109.29702407149769,kWh,0.0
2025-07-26,Scope 1,Mobile Combustion,Delivery Truck (Diesel),48.5139573386367,Liter,2.68
2025-07-26,Scope 1,Mobile Combustion,Company Cars (Petrol),26.203328550303375,Liter,2.31
2025-07-27,Scope 2,Purchased Electricity,State Grid,377.59965869239426,kWh,0.716
2025-07-27,Scope 2,Purchased Electricity,Rooftop Solar,114.4372925643171,kWh,0.0
2025-07-27,Scope 1,Stationary Combustion,DG Set (Diesel),21.824596869681088,Liter,2.68
2025-07-28,Scope 2,Purchased Electricity,State Grid,326.50795369461906,kWh,0.716
2025-07-28,Scope 2,Purchased Electricity,Rooftop Solar,116.64762845591918,kWh,0.0
2025-07-28,Scope 1,Stationary Combustion,DG Set (Diesel),15.371968508245489,Liter,2.68
2025-07-29,Scope 2,Purchased Electricity,State Grid,267.36627641247105,kWh,0.716
2025-07-29,Scope 2,Purchased Electricity,Rooftop Solar,131.42044591182204,kWh,0.0
2025-07-30,Scope 2,Purchased Electricity,State Grid,298.3246728473437,kWh,0.716
2025-07-30,Scope 2,Purchased Electricity,Rooftop Solar,132.86190700909106,kWh,0.0
2025-07-31,Scope 2,Purchased Electricity,State Grid,342.65268583069434,kWh,0.716
2025-07-31,Scope 2,Purchased Electricity,Rooftop Solar,107.44654266482054,kWh,0.0
2025-08-01,Scope 2,Purchased Electricity,State Grid,283.35725440335295,kWh,0.716
2025-08-01,Scope 2,Purchased Electricity,Rooftop Solar,114.91774207126113,kWh,0.0
2025-08-01,Scope 3,Waste Generated,Mixed Municipal Waste,87.74647074363524,kg,0.45
2025-08-01,Scope 3,Waste Generated,Scrap Metal & Cardboard,64.99727475285603,kg,0.02
2025-08-02,Scope 2,Purchased Electricity,State Grid,394.7944283268354,kWh,0.716
2025-08-02,Scope 2,Purchased Electricity,Rooftop Solar,102.89365435925987,kWh,0.0
2025-08-02,Scope 1,Mobile Combustion,Delivery Truck (Diesel),43.260640354831914,Liter,2.68
2025-08-02,Scope 1,Mobile Combustion,Company Cars (Petrol),25.57580651933251,Liter,2.31
2025-08-03,Scope 2,Purchased Electricity,State Grid,326.812449878541,kWh,0.716
2025-08-03,Scope 2,Purchased Electricity,Rooftop Solar,126.75714715277681,kWh,0.0
2025-08-04,Scope 2,Purchased Electricity,State Grid,332.2181681134893,kWh,0.716
2025-08-04,Scope 2,Purchased Electricity,Rooftop Solar,114.17889315846274,kWh,0.0
2025-08-05,Scope 2,Purchased Electricity,State Grid,351.56641672430226,kWh,0.716
2025-08-05,Scope 2,Purchased Electricity,Rooftop Solar,123.69436123015481,kWh,0.0
2025-08-06,Scope 2,Purchased Electricity,State Grid,335.74484154790787,kWh,0.716
2025-08-06,Scope 2,Purchased Electricity,Rooftop Solar,118.65068693444877,kWh,0.0
2025-08-07,Scope 2,Purchased Electricity,State Grid,313.5599473240029,kWh,0.716
2025-08-07,Scope 2,Purchased Electricity,Rooftop Solar,124.55177701995916,kWh,0.0
2025-08-08,Scope 2,Purchased Electricity,State Grid,335.5678639064704,kWh,0.716
2025-08-08,Scope 2,Purchased Electricity,Rooftop Solar,120.99981482215475,kWh,0.0
2025-08-08,Scope 3,Waste Generated,Mixed Municipal Waste,86.29858639701094,kg,0.45
2025-08-08,Scope 3,Waste Generated,Scrap Metal & Cardboard,65.76778864574491,kg,0.02
2025-08-09,Scope 2,Purchased Electricity,State Grid,348.39395902877936,kWh,0.716
2025-08-09,Scope 2,Purchased Electricity,Rooftop Solar,122.50863171149435,kWh,0.0
2025-08-09,Scope 1,Mobile Combustion,Delivery Truck (Diesel),49.925814462448514,Liter,2.68
2025-08-09,Scope 1,Mobile Combustion,Company Cars (Petrol),25.994742223140623,Liter,2.31
2025-08-10,Scope 2,Purchased Electricity,State Grid,322.97012137557635,kWh,0.716
2025-08-10,Scope 2,Purchased Electricity,Rooftop Solar,134.62082773788578,kWh,0.0
2025-08-11,Scope 2,Purchased Electricity,State Grid,377.3044688455554,kWh,0.716
2025-08-11,Scope 2,Purchased Electricity,Rooftop Solar,120.87017205156415,kWh,0.0
2025-08-12,Scope 2,Purchased Electricity,State Grid,340.0924652826084,kWh,0.716
2025-08-12,Scope 2,Purchased Electricity,Rooftop Solar,114.48022478578712,kWh,0.0
2025-08-13,Scope 2,Purchased Electricity,State Grid,298.94454961866376,kWh,0.716
2025-08-13,Scope 2,Purchased Electricity,Rooftop Solar,101.6064865817026,kWh,0.0
2025-08-14,Scope 2,Purchased Electricity,State Grid,318.463466000742,kWh,0.716
2025-08-14,Scope 2,Purchased Electricity,Rooftop Solar,124.952660460795,kWh,0.0
2025-08-15,Scope 2,Purchased Electricity,State Grid,328.8667865893782,kWh,0.716
2025-08-15,Scope 2,Purchased Electricity,Rooftop Solar,118.5346398958076,kWh,0.0
2025-08-15,Scope 3,Waste Generated,Mixed Municipal Waste,90.40193512815807,kg,0.45
2025-08-15,Scope 3,Waste Generated,Scrap Metal & Cardboard,68.70252537630796,kg,0.02
2025-08-16,Scope 2,Purchased Electricity,State Grid,253.02330295825692,kWh,0.716
2025-08-16,Scope 2,Purchased Electricity,Rooftop Solar,141.3781664023889,kWh,0.0
2025-08-16,Scope 1,Mobile Combustion,Delivery Truck (Diesel),46.47632446627746,Liter,2.68
2025-08-16,Scope 1,Mobile Combustion,Company Cars (Petrol),27.38731749705289,Liter,2.31
2025-08-17,Scope 2,Purchased Electricity,State Grid,337.51671497493373,kWh,0.716
2025-08-17,Scope 2,Purchased Electricity,Rooftop Solar,107.86912891383773,kWh,0.0
2025-08-18,Scope 2,Purchased Electricity,State Grid,352.72012832046323,kWh,0.716
2025-08-18,Scope 2,Purchased Electricity,Rooftop Solar,126.13766764997774,kWh,0.0
2025-08-19,Scope 2,Purchased Electricity,State Grid,360.5730510101045,kWh,0.716
2025-08-19,Scope 2,Purchased Electricity,Rooftop Solar,124.2574467130085,kWh,0.0
